"Account Name","Environment","Cloud Provider","Cloud Provider Identifier","Service","Rule ID","Rule Title","Check Status","Risk Level","Cost","Savings","Message","Region","Categories","Resource","Provider Resource ID","Tags","Failure Discovery Date","Failure Resolved Date","Last Updated Date","Rule Release Date","Rule Update Date","Resolution Page","Check ID","Link to resource","Meta","TagObjects"
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-024","Monitor External Accounts with Write Permissions","SUCCESS","Medium","","","Security Center Policy Assignment ALLOW_LOCATION_RG monitoring of external accounts with write permissions in subscription is enabled.","global","security","/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION_RG","","","","","","2020-11-30","2023-03-03","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/monitor-external-accounts-with-write-permissions.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-024:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION_RG","https://portal.azure.com/#resource//providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION_RG","descriptorType=security-center-policy-assignments;resourceName=Security Center Policy Assignment;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter:global:/providers/Microsoft.Management/managementGroups/e1aaa010-1564-480d-a683-32d0d1f0575f/providers/Microsoft.Authorization/policyAssignments/ALLOW_LOCATION_RG;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","StorageAccounts","StorageAccounts-002","Regenerate Storage Account Access Keys Periodically","NOT SCORED","Medium","","","Regenerate storage account access keys periodically","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/StorageAccounts/regenerate-storage-account-access-keys-periodically.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:StorageAccounts-002:StorageAccounts:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","StorageAccounts","StorageAccounts-004","Shared Access Signature Tokens Expire Within An Hour","NOT SCORED","Medium","","","Ensure that shared access signature tokens expire within an hour","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/StorageAccounts/shared-access-signature-tokens-expire-within-an-hour.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:StorageAccounts-004:StorageAccounts:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","StorageAccounts","StorageAccounts-005","Shared Access Signature Tokens Are Allowed Only Over Https","NOT SCORED","Medium","","","Ensure that shared access signature tokens are allowed only over https","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/StorageAccounts/shared-access-signature-tokens-are-allowed-only-over-https.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:StorageAccounts-005:StorageAccounts:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-028","Enable All Parameters for Microsoft Defender for Cloud Default Policy","NOT SCORED","High","","","Ensure that all the parameters supported by Microsoft Defender for Cloud default policy are enabled","global","security","","","","","","","2022-05-17","","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/enable-all-default-policy-parameters.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-028:SecurityCenter:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-002","Multi-factor Authentication For All Non-privileged Users","NOT SCORED","Medium","","","Ensure that for all users MULTI-FACTOR AUTH STATUS is Enabled","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/multi-factor-authentication-for-all-non-privileged-users.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-002:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-005","Number Of Methods Required To Reset Password","NOT SCORED","Medium","","","Ensure that Number of methods required to reset is set to 2","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/number-of-methods-required-to-reset-password.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-005:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-010","Users Can Add Gallery Apps To Their Access Panel","NOT SCORED","High","","","Ensure that Users can add gallery apps to their Access Panel is set to No","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/users-can-add-gallery-apps-to-their-access-panel.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-010:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-013","Members Can Invite","NOT SCORED","High","","","Ensure that Members can invite is set to No","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/members-can-invite.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-013:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-014","Guests Can Invite","NOT SCORED","High","","","Ensure that Guests can invite is set to No","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/guests-can-invite.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-014:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-015","Restrict Access To Microsoft Entra ID Administration Portal","NOT SCORED","Medium","","","Ensure that Restrict access to Microsoft Entra ID administration portal is set to Yes","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/restrict-access-to-administration-portal.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-015:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-017","Users Can Create Security Groups","NOT SCORED","High","","","Ensure that Users can create security groups is set to No","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/users-can-create-security-groups.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-017:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-019","Users Can Create Office 365 Groups","NOT SCORED","High","","","Ensure that Users can create Office 365 groups is set to No","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/users-can-create-office-365-groups.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-019:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-020","Users Who Can Manage Office 365 Groups","NOT SCORED","High","","","Ensure that Users who can manage Office 365 groups is set to None","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/users-can-manage-office-365-groups.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-020:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-022","Require Multi-Factor Auth To Join Devices","NOT SCORED","Medium","","","Ensure that Require Multi-Factor Auth to join devices is set to Yes","global","security","","","","","","","2019-10-09","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/require-multi-factor-auth-to-join-devices.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-022:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-024","Enable Security Defaults","NOT SCORED","High","","","Ensure that Security Defaults is enabled for Microsoft Entra ID","global","security","","","","","","","2021-11-19","","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/security-defaults-enabled.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-024:ActiveDirectory:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","PostgreSQL","PostgreSQL-008","Microsoft Entra Admin","NOT SCORED","Medium","","","Ensure that Microsoft Entra Admin is configured","global","security","","","","","","","2020-06-01","","https://www.cloudconformity.com/knowledge-base/azure/PostgreSQL/microsoft-entra-admin.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:PostgreSQL-008:PostgreSQL:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Monitor","Monitor-008","Enable Diagnostic Logs for the Supported Resources","NOT SCORED","Medium","","","Ensure that Diagnostic Logs are enabled for all the supported Azure cloud resources","global","security, reliability, operational-excellence, cost-optimisation, performance-efficiency","","","","","","","2022-04-12","","https://www.cloudconformity.com/knowledge-base/azure/Monitor/diagnostic-logs-supported-resources.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Monitor-008:Monitor:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Monitor","Monitor-009","Enable Exporting Activity Logs for Azure Cloud Resources","NOT SCORED","Medium","","","Ensure that exporting activity logs is enabled for each Azure cloud resource available in a subscription","global","security, reliability, operational-excellence, cost-optimisation, performance-efficiency","","","","","","","2022-04-28","","https://www.cloudconformity.com/knowledge-base/azure/Monitor/export-activity-logs.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Monitor-009:Monitor:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","KeyVault","KeyVault-011","Check for Certificate Minimum Key Size","NOT SCORED","Medium","","","Ensure that Azure Key Vault RSA certificates are using the appropriate key size.","global","security","","","","","","","2020-11-10","","https://www.cloudconformity.com/knowledge-base/azure/KeyVault/allowed-certificate-key-size.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:KeyVault-011:KeyVault:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","RecoveryServices","RecoveryServices-001","Enable Email Notifications for Backup Alerts","NOT SCORED","High","","","Ensure that email notifications are enabled for virtual machine (VM) backup alerts","global","security","","","","","","","2020-09-21","","https://www.cloudconformity.com/knowledge-base/azure/RecoveryServices/enable-backups.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:RecoveryServices-001:RecoveryServices:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","CosmosDB","CosmosDB-001","Enable Advanced Threat Protection","NOT SCORED","High","","","Ensure that Advanced Threat Protection is enabled for all Microsoft Azure Cosmos DB accounts","global","security","","","","","","","2020-11-30","","https://www.cloudconformity.com/knowledge-base/azure/CosmosDB/enable-advanced-threat-protection.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:CosmosDB-001:CosmosDB:global:","","lastRefreshDate=2024-06-12T02:40:06.000Z",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-017","Security Contact Phone Number","SUCCESS","Medium","","","Security contact phone number is set","global","security","","","","","","","2019-10-09","2020-10-14","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/security-contact-phone-number.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-017:SecurityCenter:global:","","descriptorType=security-center-security-contacts;resourceName=Security Center Security Contact;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","SecurityCenter","SecurityCenter-029","Configure Additional Email Addresses for Azure Security Center Notifications","SUCCESS","Medium","","","Security Center additional contact email addresses are set","global","security","","","","","","","2021-11-04","","https://www.cloudconformity.com/knowledge-base/azure/SecurityCenter/security-contact-email.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:SecurityCenter-029:SecurityCenter:global:","","descriptorType=security-center-security-contacts;resourceName=Security Center Security Contact;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActiveDirectory","ActiveDirectory-003","Check for Microsoft Entra ID Guest Users","SUCCESS","Medium","","","There are no Microsoft Entra ID guest users in your Azure account.","global","security","","","","","","","2020-05-01","2022-07-04","https://www.cloudconformity.com/knowledge-base/azure/ActiveDirectory/check-for-guest-users.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActiveDirectory-003:ActiveDirectory:global:","","descriptorType=active-directory-guest-users;resourceName=Active Directory Guest User;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Monitor","Monitor-010","Enable Subscription Activity Log Diagnostic Settings","SUCCESS","Medium","","","Azure Monitor Activity Logs for your subscription are exported to an appropriate data store using diagnostic settings.","global","security, reliability","","","","","","","2022-12-30","","https://www.cloudconformity.com/knowledge-base/azure/Monitor/subscription-activity-log-diagnostic-settings.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Monitor-010:Monitor:global:","","descriptorType=monitor-diagnostic-settings;resourceName=Monitor Diagnostic Settings;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-001","Create Alert for ""Create/Update Network Security Group"" Events","SUCCESS","High","","","This subscription has ""Create/Update Network Security Group"" Activity Log Alert configured.","global","security","","","","","","","2020-04-02","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/create-update-network-security-group-alert-in-use.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-001:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-003","Create Alert for ""Delete Network Security Group"" Events","SUCCESS","High","","","This subscription has ""Delete Network Security Group"" Activity Log Alert configured.","global","security","","","","","","","2020-04-02","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-network-security-group-alert-in-use.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-003:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-016","Create Alert for ""Update Key Vault"" Events","SUCCESS","High","","","This subscription has ""Update Key Vault"" Activity Log Alert configured.","global","security","","","","","","","2020-11-10","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/update-key-vault-alert-in-use.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-016:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","ActivityLog","ActivityLog-017","Create Alert for ""Delete Key Vault"" Events","SUCCESS","High","","","This subscription has ""Delete Key Vault"" Activity Log Alert configured.","global","security","","","","","","","2020-11-10","","https://www.cloudconformity.com/knowledge-base/azure/ActivityLog/delete-key-vault-alert-in-use.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:ActivityLog-017:ActivityLog:global:","","descriptorType=monitor-activity-log-alerts;resourceName=Monitor Activity Log Alert;notScored=false;lastRefreshDate=2024-06-12T02:40:06.000Z;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-001","Remove Custom Owner Roles","SUCCESS","Medium","","","CustomRole Custom Role - Cloud One Conformity doesn't have custom owner role privileges.","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4","","","","","","2020-05-01","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/remove-custom-owner-roles.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-001:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-001","Remove Custom Owner Roles","SUCCESS","Medium","","","CustomRole Resource Lock Administrator for Connectivity doesn't have custom owner role privileges.","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6","","","","","","2020-05-01","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/remove-custom-owner-roles.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-001:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-001","Remove Custom Owner Roles","SUCCESS","Medium","","","CustomRole VM Operator doesn't have custom owner role privileges.","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98","","","","","","2020-05-01","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/remove-custom-owner-roles.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-001:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-003","Subscription Administrator Custom Role","SUCCESS","High","","","IAM role Custom Role - Cloud One Conformity doesn't allow full administrative access to your Azure subscription","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4","","","","","","2023-07-19","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/no-custom-subscription-admin.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-003:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/cc8c126a-fece-4018-8968-b459de3cc6b4;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-003","Subscription Administrator Custom Role","SUCCESS","High","","","IAM role Resource Lock Administrator for Connectivity doesn't allow full administrative access to your Azure subscription","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6","","","","","","2023-07-19","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/no-custom-subscription-admin.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-003:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/23c5f686-4ca2-40ef-b448-0175f3f521c6;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","AccessControl","AccessControl-003","Subscription Administrator Custom Role","SUCCESS","High","","","IAM role VM Operator doesn't allow full administrative access to your Azure subscription","global","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98","","","","","","2023-07-19","","https://www.cloudconformity.com/knowledge-base/azure/AccessControl/no-custom-subscription-admin.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl-003:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98/users","descriptorType=access-control-roles;resourceName=Access Control Role;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:AccessControl:global:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/providers/Microsoft.Authorization/roleDefinitions/2fbbff63-7ffa-4e24-9846-d749d980bc98;excluded=false",""
"Connectivity","","azure","113371fc-bebd-4548-8e86-4454fc02b104","Network","Network-001","Check for Unrestricted RDP Access","SUCCESS","Very High","","","Security group basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01 doesn't allow unrestricted access to port 3389","japaneast","security","/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","","Environment=SIT,UAT, DataClassification=Internal, ApplicationName=NW, Tier=0, AppOwner=yeli.chen, MaintainDept=U00024897, PlatformOwner=wenfeng.chen, RequestedDept=U00024897, ResourceType=Shared","","","","2020-05-01","2022-06-06","https://www.cloudconformity.com/knowledge-base/azure/Network/unrestricted-rdp-access.html#540104475733","ccc:b63591cb-d220-4699-ac01-13738e65b6dc:Network-001:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","https://portal.azure.com/#resource//subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01","descriptorType=network-network-security-groups;resourceName=Network Security Group;lastRefreshDate=2024-06-12T02:40:06.000Z;ccrn=ccrn:azure:b63591cb-d220-4699-ac01-13738e65b6dc:Network:japaneast:/subscriptions/113371fc-bebd-4548-8e86-4454fc02b104/resourceGroups/rg-ctbctsbank-jpe-ts-network-01/providers/Microsoft.Network/networkSecurityGroups/basicNsgvnet-ctbctsbank-jpe-connectivity-01-nic01;extradata=[];excluded=false","[{""Environment"":""SIT,UAT""},{""DataClassification"":""Internal""},{""ApplicationName"":""NW""},{""Tier"":""0""},{""AppOwner"":""yeli.chen""},{""MaintainDept"":""U00024897""},{""PlatformOwner"":""wenfeng.chen""},{""RequestedDept"":""U00024897""},{""ResourceType"":""Shared""}]"
